class_id,class_name,depth,rxcui,generic_name,tty,rela
D020919,"Sleep Disorders, Intrinsic",3,3642,doxylamine,IN,may_treat
D020919,"Sleep Disorders, Intrinsic",3,4077,estazolam,IN,may_treat
D020919,"Sleep Disorders, Intrinsic",3,461016,eszopiclone,IN,may_treat
D020919,"Sleep Disorders, Intrinsic",3,4118,ethchlorvynol,IN,may_treat
D020919,"Sleep Disorders, Intrinsic",3,24474,ethinamate,IN,may_treat
D020919,"Sleep Disorders, Intrinsic",3,4460,flunitrazepam,IN,may_treat
D020919,"Sleep Disorders, Intrinsic",3,4501,flurazepam,IN,may_treat
D020919,"Sleep Disorders, Intrinsic",3,4903,glutethimide,IN,may_treat
D020919,"Sleep Disorders, Intrinsic",3,262150,iron carbonyl,IN,may_treat
D020919,"Sleep Disorders, Intrinsic",3,2272403,lemborexant,IN,may_treat
D020919,"Sleep Disorders, Intrinsic",3,6470,lorazepam,IN,may_treat
D020919,"Sleep Disorders, Intrinsic",3,28894,lormetazepam,IN,may_treat
D020919,"Sleep Disorders, Intrinsic",3,6816,methamphetamine,IN,may_treat
D020919,"Sleep Disorders, Intrinsic",3,6823,methaqualone,IN,may_treat
D020919,"Sleep Disorders, Intrinsic",3,6901,methylphenidate,IN,may_treat
D020919,"Sleep Disorders, Intrinsic",3,6910,methyprylon,IN,may_treat
D020919,"Sleep Disorders, Intrinsic",3,30125,modafinil,IN,may_treat
D020919,"Sleep Disorders, Intrinsic",3,7440,nitrazepam,IN,may_treat
D020919,"Sleep Disorders, Intrinsic",3,2387302,oxybate,IN,may_treat
D020919,"Sleep Disorders, Intrinsic",3,7966,pemoline,IN,may_treat
D020919,"Sleep Disorders, Intrinsic",3,8770,propiomazine,IN,may_treat
D020919,"Sleep Disorders, Intrinsic",3,35185,quazepam,IN,may_treat
D020919,"Sleep Disorders, Intrinsic",3,596205,ramelteon,IN,may_treat
D020919,"Sleep Disorders, Intrinsic",3,616739,rotigotine,IN,may_treat
D020919,"Sleep Disorders, Intrinsic",3,9624,secobarbital,IN,may_treat
D020919,"Sleep Disorders, Intrinsic",3,1547099,suvorexant,IN,may_treat
D020919,"Sleep Disorders, Intrinsic",3,10355,temazepam,IN,may_treat
D020919,"Sleep Disorders, Intrinsic",3,38077,thiobutabarbital,IN,may_treat
D020919,"Sleep Disorders, Intrinsic",3,38260,tibolone,IN,may_treat
D020919,"Sleep Disorders, Intrinsic",3,10737,trazodone,IN,may_treat
D020919,"Sleep Disorders, Intrinsic",3,10767,triazolam,IN,may_treat
D020919,"Sleep Disorders, Intrinsic",3,10898,tryptophan,IN,may_treat
D020919,"Sleep Disorders, Intrinsic",3,253206,valerian root extract,IN,may_treat
D020919,"Sleep Disorders, Intrinsic",3,1424884,vilanterol,IN,may_treat
D020919,"Sleep Disorders, Intrinsic",3,74667,zaleplon,IN,may_treat
D020919,"Sleep Disorders, Intrinsic",3,39993,zolpidem,IN,may_treat
D007319,Sleep Initiation and Maintenance Disorders,4,719,amobarbital,IN,may_treat
D007319,Sleep Initiation and Maintenance Disorders,4,17381,aprobarbital,IN,may_treat
D007319,Sleep Initiation and Maintenance Disorders,4,1749,bromazepam,IN,may_treat
D007319,Sleep Initiation and Maintenance Disorders,4,19759,bromodiphenhydramine,IN,may_treat
D007319,Sleep Initiation and Maintenance Disorders,4,477631,butabarbital,IN,may_treat
D007319,Sleep Initiation and Maintenance Disorders,4,19874,butobarbital,IN,may_treat
D007319,Sleep Initiation and Maintenance Disorders,4,2372,chlormethiazole,IN,may_treat
D007319,Sleep Initiation and Maintenance Disorders,4,2591497,daridorexant,IN,may_treat
D007319,Sleep Initiation and Maintenance Disorders,4,3498,diphenhydramine,IN,may_treat
D007319,Sleep Initiation and Maintenance Disorders,4,3642,doxylamine,IN,may_treat
D007319,Sleep Initiation and Maintenance Disorders,4,4077,estazolam,IN,may_treat
D007319,Sleep Initiation and Maintenance Disorders,4,461016,eszopiclone,IN,may_treat
D007319,Sleep Initiation and Maintenance Disorders,4,4118,ethchlorvynol,IN,may_treat
D007319,Sleep Initiation and Maintenance Disorders,4,24474,ethinamate,IN,may_treat
D007319,Sleep Initiation and Maintenance Disorders,4,4460,flunitrazepam,IN,may_treat
D007319,Sleep Initiation and Maintenance Disorders,4,4501,flurazepam,IN,may_treat
D007319,Sleep Initiation and Maintenance Disorders,4,4903,glutethimide,IN,may_treat
D007319,Sleep Initiation and Maintenance Disorders,4,2272403,lemborexant,IN,may_treat
D007319,Sleep Initiation and Maintenance Disorders,4,6470,lorazepam,IN,may_treat
D007319,Sleep Initiation and Maintenance Disorders,4,28894,lormetazepam,IN,may_treat
D007319,Sleep Initiation and Maintenance Disorders,4,6823,methaqualone,IN,may_treat
D007319,Sleep Initiation and Maintenance Disorders,4,6910,methyprylon,IN,may_treat
D007319,Sleep Initiation and Maintenance Disorders,4,7440,nitrazepam,IN,may_treat
D007319,Sleep Initiation and Maintenance Disorders,4,8770,propiomazine,IN,may_treat
D007319,Sleep Initiation and Maintenance Disorders,4,35185,quazepam,IN,may_treat
D007319,Sleep Initiation and Maintenance Disorders,4,596205,ramelteon,IN,may_treat
D007319,Sleep Initiation and Maintenance Disorders,4,9624,secobarbital,IN,may_treat
D007319,Sleep Initiation and Maintenance Disorders,4,1547099,suvorexant,IN,may_treat
D007319,Sleep Initiation and Maintenance Disorders,4,10355,temazepam,IN,may_treat
D007319,Sleep Initiation and Maintenance Disorders,4,38077,thiobutabarbital,IN,may_treat
D007319,Sleep Initiation and Maintenance Disorders,4,38260,tibolone,IN,may_treat
D007319,Sleep Initiation and Maintenance Disorders,4,10737,trazodone,IN,may_treat
D007319,Sleep Initiation and Maintenance Disorders,4,10767,triazolam,IN,may_treat
D007319,Sleep Initiation and Maintenance Disorders,4,10898,tryptophan,IN,may_treat
D007319,Sleep Initiation and Maintenance Disorders,4,253206,valerian root extract,IN,may_treat
D007319,Sleep Initiation and Maintenance Disorders,4,74667,zaleplon,IN,may_treat
D007319,Sleep Initiation and Maintenance Disorders,4,39993,zolpidem,IN,may_treat
D012893,Sleep Wake Disorders,1,2591497,daridorexant,IN,ci_with
D012893,Sleep Wake Disorders,1,6470,lorazepam,IN,ci_with
D012893,Sleep Wake Disorders,1,2288236,ozanimod,IN,ci_with
D012893,Sleep Wake Disorders,1,35185,quazepam,IN,ci_with
D012893,Sleep Wake Disorders,1,1547099,suvorexant,IN,ci_with
D012893,Sleep Wake Disorders,1,161203,aceprometazine,IN,may_treat
D012893,Sleep Wake Disorders,1,719,amobarbital,IN,may_treat
D012893,Sleep Wake Disorders,1,725,amphetamine,IN,may_treat
D012893,Sleep Wake Disorders,1,17381,aprobarbital,IN,may_treat
D012893,Sleep Wake Disorders,1,641465,armodafinil,IN,may_treat
D012893,Sleep Wake Disorders,1,1749,bromazepam,IN,may_treat
D012893,Sleep Wake Disorders,1,19759,bromodiphenhydramine,IN,may_treat
D012893,Sleep Wake Disorders,1,477631,butabarbital,IN,may_treat
D012893,Sleep Wake Disorders,1,19874,butobarbital,IN,may_treat
D012893,Sleep Wake Disorders,1,2002,carbamazepine,IN,may_treat
D012893,Sleep Wake Disorders,1,2372,chlormethiazole,IN,may_treat
D012893,Sleep Wake Disorders,1,2598,clonazepam,IN,may_treat
D012893,Sleep Wake Disorders,1,2591497,daridorexant,IN,may_treat
D012893,Sleep Wake Disorders,1,3288,dextroamphetamine,IN,may_treat
D012893,Sleep Wake Disorders,1,3498,diphenhydramine,IN,may_treat
D012893,Sleep Wake Disorders,1,3642,doxylamine,IN,may_treat
D012893,Sleep Wake Disorders,1,4077,estazolam,IN,may_treat
D012893,Sleep Wake Disorders,1,461016,eszopiclone,IN,may_treat
D012893,Sleep Wake Disorders,1,4118,ethchlorvynol,IN,may_treat
D012893,Sleep Wake Disorders,1,24474,ethinamate,IN,may_treat
D012893,Sleep Wake Disorders,1,4460,flunitrazepam,IN,may_treat
D012893,Sleep Wake Disorders,1,4501,flurazepam,IN,may_treat
D012893,Sleep Wake Disorders,1,4903,glutethimide,IN,may_treat
D012893,Sleep Wake Disorders,1,262150,iron carbonyl,IN,may_treat
D012893,Sleep Wake Disorders,1,2272403,lemborexant,IN,may_treat
D012893,Sleep Wake Disorders,1,6470,lorazepam,IN,may_treat
D012893,Sleep Wake Disorders,1,28894,lormetazepam,IN,may_treat
D012893,Sleep Wake Disorders,1,6711,melatonin,IN,may_treat
D012893,Sleep Wake Disorders,1,6816,methamphetamine,IN,may_treat
D012893,Sleep Wake Disorders,1,6823,methaqualone,IN,may_treat
D012893,Sleep Wake Disorders,1,6901,methylphenidate,IN,may_treat
D012893,Sleep Wake Disorders,1,6910,methyprylon,IN,may_treat
D012893,Sleep Wake Disorders,1,30125,modafinil,IN,may_treat
D012893,Sleep Wake Disorders,1,7440,nitrazepam,IN,may_treat
D012893,Sleep Wake Disorders,1,2387302,oxybate,IN,may_treat
D012893,Sleep Wake Disorders,1,7966,pemoline,IN,may_treat
D012893,Sleep Wake Disorders,1,2197878,pitolisant,IN,may_treat
D012893,Sleep Wake Disorders,1,8770,propiomazine,IN,may_treat
D012893,Sleep Wake Disorders,1,35185,quazepam,IN,may_treat
D012893,Sleep Wake Disorders,1,596205,ramelteon,IN,may_treat
D012893,Sleep Wake Disorders,1,616739,rotigotine,IN,may_treat
D012893,Sleep Wake Disorders,1,9624,secobarbital,IN,may_treat
D012893,Sleep Wake Disorders,1,1547099,suvorexant,IN,may_treat
D012893,Sleep Wake Disorders,1,1490468,tasimelteon,IN,may_treat
D012893,Sleep Wake Disorders,1,10355,temazepam,IN,may_treat
D012893,Sleep Wake Disorders,1,38077,thiobutabarbital,IN,may_treat
D012893,Sleep Wake Disorders,1,38260,tibolone,IN,may_treat
D012893,Sleep Wake Disorders,1,10737,trazodone,IN,may_treat
D012893,Sleep Wake Disorders,1,10767,triazolam,IN,may_treat
D012893,Sleep Wake Disorders,1,10898,tryptophan,IN,may_treat
D012893,Sleep Wake Disorders,1,253206,valerian root extract,IN,may_treat
D012893,Sleep Wake Disorders,1,1424884,vilanterol,IN,may_treat
D012893,Sleep Wake Disorders,1,74667,zaleplon,IN,may_treat
D012893,Sleep Wake Disorders,1,39993,zolpidem,IN,may_treat
D013313,"Stress Disorders, Post-Traumatic",3,2002,carbamazepine,IN,may_treat
D013313,"Stress Disorders, Post-Traumatic",3,6448,lithium,IN,may_treat
D013313,"Stress Disorders, Post-Traumatic",3,746070,lithium aspartate,IN,may_treat
D013313,"Stress Disorders, Post-Traumatic",3,42351,lithium carbonate,IN,may_treat
D013313,"Stress Disorders, Post-Traumatic",3,52105,lithium citrate,IN,may_treat
D013313,"Stress Disorders, Post-Traumatic",3,31565,nefazodone,IN,may_treat
D013313,"Stress Disorders, Post-Traumatic",3,32937,paroxetine,IN,may_treat
D013313,"Stress Disorders, Post-Traumatic",3,36437,sertraline,IN,may_treat
D013313,"Stress Disorders, Post-Traumatic",3,10734,tranylcypromine,IN,may_treat
D040921,"Stress Disorders, Traumatic",2,2002,carbamazepine,IN,may_treat
D040921,"Stress Disorders, Traumatic",2,6448,lithium,IN,may_treat
D040921,"Stress Disorders, Traumatic",2,746070,lithium aspartate,IN,may_treat
D040921,"Stress Disorders, Traumatic",2,42351,lithium carbonate,IN,may_treat
D040921,"Stress Disorders, Traumatic",2,52105,lithium citrate,IN,may_treat
D040921,"Stress Disorders, Traumatic",2,31565,nefazodone,IN,may_treat
D040921,"Stress Disorders, Traumatic",2,32937,paroxetine,IN,may_treat
D040921,"Stress Disorders, Traumatic",2,36437,sertraline,IN,may_treat
D040921,"Stress Disorders, Traumatic",2,10734,tranylcypromine,IN,may_treat
D015819,"Substance Abuse, Intravenous",2,1422,benzphetamine,IN,ci_with
D015819,"Substance Abuse, Intravenous",2,3288,dextroamphetamine,IN,ci_with
D015819,"Substance Abuse, Intravenous",2,3389,diethylpropion,IN,ci_with
D015819,"Substance Abuse, Intravenous",2,4328,fenfluramine,IN,ci_with
D015819,"Substance Abuse, Intravenous",2,6664,mazindol,IN,ci_with
D015819,"Substance Abuse, Intravenous",2,6816,methamphetamine,IN,ci_with
D015819,"Substance Abuse, Intravenous",2,8133,phenmetrazine,IN,ci_with
D013375,Substance Withdrawal Syndrome,2,42347,bupropion,IN,ci_with
D013375,Substance Withdrawal Syndrome,2,4850,glucose,IN,ci_with
D013375,Substance Withdrawal Syndrome,2,1749,bromazepam,IN,may_treat
D013375,Substance Withdrawal Syndrome,2,2002,carbamazepine,IN,may_treat
D013375,Substance Withdrawal Syndrome,2,2356,chlordiazepoxide,IN,may_treat
D013375,Substance Withdrawal Syndrome,2,2372,chlormethiazole,IN,may_treat
D013375,Substance Withdrawal Syndrome,2,2599,clonidine,IN,may_treat
D013375,Substance Withdrawal Syndrome,2,2353,clorazepate,IN,may_treat
D013375,Substance Withdrawal Syndrome,2,3322,diazepam,IN,may_treat
D013375,Substance Withdrawal Syndrome,2,5093,haloperidol,IN,may_treat
D013375,Substance Withdrawal Syndrome,2,5553,hydroxyzine,IN,may_treat
D013375,Substance Withdrawal Syndrome,2,28863,lofexidine,IN,may_treat
D013375,Substance Withdrawal Syndrome,2,6470,lorazepam,IN,may_treat
D013375,Substance Withdrawal Syndrome,2,7486,nitrous oxide,IN,may_treat
D013375,Substance Withdrawal Syndrome,2,7781,oxazepam,IN,may_treat
D013375,Substance Withdrawal Syndrome,2,8076,perphenazine,IN,may_treat
D013375,Substance Withdrawal Syndrome,2,8627,prazepam,IN,may_treat
D013375,Substance Withdrawal Syndrome,2,8701,procaine,IN,may_treat
D013375,Substance Withdrawal Syndrome,2,38365,tofisopam,IN,may_treat
D019966,Substance-Related Disorders,1,725,amphetamine,IN,ci_with
D019966,Substance-Related Disorders,1,17941,anisindione,IN,ci_with
D019966,Substance-Related Disorders,1,1359,belladonna alkaloids,IN,ci_with
D019966,Substance-Related Disorders,1,89781,"belladonna extract, USP",IN,ci_with
D019966,Substance-Related Disorders,1,314517,belladonna leaf extract,IN,ci_with
D019966,Substance-Related Disorders,1,1422,benzphetamine,IN,ci_with
D019966,Substance-Related Disorders,1,42347,bupropion,IN,ci_with
D019966,Substance-Related Disorders,1,1841,butorphanol,IN,ci_with
D019966,Substance-Related Disorders,1,3007,cycloserine,IN,ci_with
D019966,Substance-Related Disorders,1,22656,desogestrel,IN,ci_with
D019966,Substance-Related Disorders,1,3288,dextroamphetamine,IN,ci_with
D019966,Substance-Related Disorders,1,1598,dicumarol,IN,ci_with
D019966,Substance-Related Disorders,1,3389,diethylpropion,IN,ci_with
D019966,Substance-Related Disorders,1,11636,drospirenone,IN,ci_with
D019966,Substance-Related Disorders,1,1653781,eluxadoline,IN,ci_with
D019966,Substance-Related Disorders,1,14584,etonogestrel,IN,ci_with
D019966,Substance-Related Disorders,1,4328,fenfluramine,IN,ci_with
D019966,Substance-Related Disorders,1,4850,glucose,IN,ci_with
D019966,Substance-Related Disorders,1,6373,levonorgestrel,IN,ci_with
D019966,Substance-Related Disorders,1,700810,lisdexamfetamine,IN,ci_with
D019966,Substance-Related Disorders,1,6664,mazindol,IN,ci_with
D019966,Substance-Related Disorders,1,6782,mestranol,IN,ci_with
D019966,Substance-Related Disorders,1,6816,methamphetamine,IN,ci_with
D019966,Substance-Related Disorders,1,6851,methotrexate,IN,ci_with
D019966,Substance-Related Disorders,1,7243,naltrexone,IN,ci_with
D019966,Substance-Related Disorders,1,326374,norelgestromin,IN,ci_with
D019966,Substance-Related Disorders,1,31994,norgestimate,IN,ci_with
D019966,Substance-Related Disorders,1,33272,phendimetrazine,IN,ci_with
D019966,Substance-Related Disorders,1,8133,phenmetrazine,IN,ci_with
D019966,Substance-Related Disorders,1,8150,phenprocoumon,IN,ci_with
D019966,Substance-Related Disorders,1,8152,phentermine,IN,ci_with
D019966,Substance-Related Disorders,1,8702,procarbazine,IN,ci_with
D019966,Substance-Related Disorders,1,8704,prochlorperazine,IN,ci_with
D019966,Substance-Related Disorders,1,10689,tramadol,IN,ci_with
D019966,Substance-Related Disorders,1,11289,warfarin,IN,ci_with
D019966,Substance-Related Disorders,1,82819,acamprosate,IN,may_treat
D019966,Substance-Related Disorders,1,272,activated charcoal,IN,may_treat
D019966,Substance-Related Disorders,1,1749,bromazepam,IN,may_treat
D019966,Substance-Related Disorders,1,1819,buprenorphine,IN,may_treat
D019966,Substance-Related Disorders,1,42347,bupropion,IN,may_treat
D019966,Substance-Related Disorders,1,2002,carbamazepine,IN,may_treat
D019966,Substance-Related Disorders,1,2296,charcoal,IN,may_treat
D019966,Substance-Related Disorders,1,2356,chlordiazepoxide,IN,may_treat
D019966,Substance-Related Disorders,1,2372,chlormethiazole,IN,may_treat
D019966,Substance-Related Disorders,1,2556,citalopram,IN,may_treat
D019966,Substance-Related Disorders,1,2599,clonidine,IN,may_treat
D019966,Substance-Related Disorders,1,2353,clorazepate,IN,may_treat
D019966,Substance-Related Disorders,1,3247,desipramine,IN,may_treat
D019966,Substance-Related Disorders,1,3322,diazepam,IN,may_treat
D019966,Substance-Related Disorders,1,203223,digoxin antibodies Fab fragments,IN,may_treat
D019966,Substance-Related Disorders,1,3554,disulfiram,IN,may_treat
D019966,Substance-Related Disorders,1,3637,doxapram,IN,may_treat
D019966,Substance-Related Disorders,1,3755,edetic acid,IN,may_treat
D019966,Substance-Related Disorders,1,4457,flumazenil,IN,may_treat
D019966,Substance-Related Disorders,1,5093,haloperidol,IN,may_treat
D019966,Substance-Related Disorders,1,5514,hydroxocobalamin,IN,may_treat
D019966,Substance-Related Disorders,1,5553,hydroxyzine,IN,may_treat
D019966,Substance-Related Disorders,1,5975,ipecac,IN,may_treat
D019966,Substance-Related Disorders,1,237005,levomethadyl,IN,may_treat
D019966,Substance-Related Disorders,1,700810,lisdexamfetamine,IN,may_treat
D019966,Substance-Related Disorders,1,28863,lofexidine,IN,may_treat
D019966,Substance-Related Disorders,1,6470,lorazepam,IN,may_treat
D019966,Substance-Related Disorders,1,52356,magnesium citrate,IN,may_treat
D019966,Substance-Related Disorders,1,6646,maprotiline,IN,may_treat
D019966,Substance-Related Disorders,1,29421,mecobalamin,IN,may_treat
D019966,Substance-Related Disorders,1,6779,mesoridazine,IN,may_treat
D019966,Substance-Related Disorders,1,6813,methadone,IN,may_treat
D019966,Substance-Related Disorders,1,31479,nalmefene,IN,may_treat
D019966,Substance-Related Disorders,1,7242,naloxone,IN,may_treat
D019966,Substance-Related Disorders,1,7243,naltrexone,IN,may_treat
D019966,Substance-Related Disorders,1,7407,nicotine,IN,may_treat
D019966,Substance-Related Disorders,1,7486,nitrous oxide,IN,may_treat
D019966,Substance-Related Disorders,1,26225,ondansetron,IN,may_treat
D019966,Substance-Related Disorders,1,7781,oxazepam,IN,may_treat
D019966,Substance-Related Disorders,1,8076,perphenazine,IN,may_treat
D019966,Substance-Related Disorders,1,34345,pralidoxime,IN,may_treat
D019966,Substance-Related Disorders,1,8627,prazepam,IN,may_treat
D019966,Substance-Related Disorders,1,8701,procaine,IN,may_treat
D019966,Substance-Related Disorders,1,8825,protamine sulfate (USP),IN,may_treat
D019966,Substance-Related Disorders,1,8826,protamines,IN,may_treat
D019966,Substance-Related Disorders,1,9100,racemethionine,IN,may_treat
D019966,Substance-Related Disorders,1,36676,sodium bicarbonate,IN,may_treat
D019966,Substance-Related Disorders,1,10454,thiamine,IN,may_treat
D019966,Substance-Related Disorders,1,38365,tofisopam,IN,may_treat
D019966,Substance-Related Disorders,1,11017,uridine,IN,may_treat
D019966,Substance-Related Disorders,1,1665222,uridine triacetate,IN,may_treat
D019966,Substance-Related Disorders,1,11248,vitamin B12,IN,may_treat
D013981,Tic Disorders,2,1422,benzphetamine,IN,ci_with
D013981,Tic Disorders,2,352372,dexmethylphenidate,IN,ci_with
D013981,Tic Disorders,2,3389,diethylpropion,IN,ci_with
D013981,Tic Disorders,2,6816,methamphetamine,IN,ci_with
D013981,Tic Disorders,2,6901,methylphenidate,IN,ci_with
D013981,Tic Disorders,2,7966,pemoline,IN,ci_with
D013981,Tic Disorders,2,2598,clonazepam,IN,may_treat
D013981,Tic Disorders,2,2599,clonidine,IN,may_treat
D013981,Tic Disorders,2,5093,haloperidol,IN,may_treat
D013981,Tic Disorders,2,6673,mecamylamine,IN,may_treat
D013981,Tic Disorders,2,8047,pergolide,IN,may_treat
D013981,Tic Disorders,2,8076,perphenazine,IN,may_treat
D013981,Tic Disorders,2,8331,pimozide,IN,may_treat
D013981,Tic Disorders,2,35636,risperidone,IN,may_treat
D013981,Tic Disorders,2,115698,ziprasidone,IN,may_treat
D014029,Tobacco Use Disorder,2,22656,desogestrel,IN,ci_with
D014029,Tobacco Use Disorder,2,11636,drospirenone,IN,ci_with
D014029,Tobacco Use Disorder,2,14584,etonogestrel,IN,ci_with
D014029,Tobacco Use Disorder,2,6373,levonorgestrel,IN,ci_with
D014029,Tobacco Use Disorder,2,6782,mestranol,IN,ci_with
D014029,Tobacco Use Disorder,2,326374,norelgestromin,IN,ci_with
D014029,Tobacco Use Disorder,2,31994,norgestimate,IN,ci_with
D014029,Tobacco Use Disorder,2,42347,bupropion,IN,may_treat
D014029,Tobacco Use Disorder,2,2556,citalopram,IN,may_treat
D014029,Tobacco Use Disorder,2,7407,nicotine,IN,may_treat
D005879,Tourette Syndrome,3,1422,benzphetamine,IN,ci_with
D005879,Tourette Syndrome,3,352372,dexmethylphenidate,IN,ci_with
D005879,Tourette Syndrome,3,3389,diethylpropion,IN,ci_with
D005879,Tourette Syndrome,3,6816,methamphetamine,IN,ci_with
D005879,Tourette Syndrome,3,6901,methylphenidate,IN,ci_with
D005879,Tourette Syndrome,3,7966,pemoline,IN,ci_with
D005879,Tourette Syndrome,3,2599,clonidine,IN,may_treat
D005879,Tourette Syndrome,3,5093,haloperidol,IN,may_treat
D005879,Tourette Syndrome,3,6673,mecamylamine,IN,may_treat
D005879,Tourette Syndrome,3,8047,pergolide,IN,may_treat
D005879,Tourette Syndrome,3,8076,perphenazine,IN,may_treat
D005879,Tourette Syndrome,3,8331,pimozide,IN,may_treat
D005879,Tourette Syndrome,3,35636,risperidone,IN,may_treat
D005879,Tourette Syndrome,3,115698,ziprasidone,IN,may_treat
D000068099,Trauma and Stressor Related Disorders,1,2002,carbamazepine,IN,may_treat
D000068099,Trauma and Stressor Related Disorders,1,6448,lithium,IN,may_treat
D000068099,Trauma and Stressor Related Disorders,1,746070,lithium aspartate,IN,may_treat
D000068099,Trauma and Stressor Related Disorders,1,42351,lithium carbonate,IN,may_treat
D000068099,Trauma and Stressor Related Disorders,1,52105,lithium citrate,IN,may_treat
D000068099,Trauma and Stressor Related Disorders,1,31565,nefazodone,IN,may_treat
D000068099,Trauma and Stressor Related Disorders,1,32937,paroxetine,IN,may_treat
D000068099,Trauma and Stressor Related Disorders,1,36437,sertraline,IN,may_treat
D000068099,Trauma and Stressor Related Disorders,1,10734,tranylcypromine,IN,may_treat
D014899,Wernicke Encephalopathy,3,10454,thiamine,IN,may_treat
